,bankruptcy,bad,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,weight
1912,0.0,0.0,4193.0,3.0,9.0,115.0,2.0,1.0,582.0,3013.0,19.0,690.0,17532.0,17225.0,500.0,b'LOAN',60.0,17272.38,100.0,2200.0,1.0,4.75
1913,0.0,0.0,4194.0,3.0,13.0,53.0,8.0,4.0,3140.0,3582.0,88.0,632.0,23642.0,23100.0,3300.0,b'LOAN',60.0,25825.010000000002,112.0,5250.0,1.0,4.75
1914,0.0,0.0,4196.0,0.0,3.0,13.0,4.0,1.0,586.0,636.0,92.0,606.0,9300.0,9425.0,300.0,b'LOAN',54.0,10871.97,115.0,0.0,1.0,4.75
1915,0.0,0.0,4197.0,14.0,19.0,113.0,6.0,2.0,577.0,2567.0,22.0,640.0,14979.0,15075.0,0.0,b'LOAN',66.0,15349.4,102.0,2633.33,1.0,4.75
1916,0.0,0.0,4198.0,0.0,29.0,375.0,5.0,4.0,7561.0,23499.0,32.0,671.0,28855.0,28855.0,0.0,b'LEASE',36.0,23180.0,100.0,10205.0,0.0,4.75
1917,0.0,0.0,4201.0,0.0,14.0,95.0,5.0,2.0,10448.0,38995.0,27.0,717.0,14910.0,14000.0,0.0,b'LOAN',60.0,14358.17,107.0,2500.0,1.0,4.75
1918,0.0,0.0,4202.0,0.0,41.0,156.0,5.0,3.0,1122.0,19450.0,6.0,726.0,27990.0,28000.0,2000.0,b'LOAN',60.0,24912.49,93.0,4500.0,1.0,4.75
1919,0.0,1.0,4203.0,3.0,4.0,68.0,1.0,0.0,0.0,200.0,0.0,621.0,7175.0,10375.0,0.0,b'LOAN',42.0,7695.08,74.0,2150.0,1.0,1.0
1920,0.0,0.0,4204.0,0.0,14.0,267.0,5.0,3.0,1137.0,23700.0,5.0,781.0,6100.0,7099.0,1500.0,b'LOAN',60.0,6306.92,89.0,5500.0,0.0,4.75
1921,0.0,0.0,4205.0,0.0,16.0,353.0,4.0,3.0,309.0,33840.0,1.0,825.0,22070.0,22024.0,0.0,b'LEASE',60.0,22070.0,100.0,1666.67,0.0,4.75
1922,0.0,0.0,4206.0,3.0,42.0,351.0,11.0,8.0,8944.0,39655.0,23.0,673.0,11347.75,11975.0,0.0,b'LOAN',60.0,12010.47,100.0,2733.33,1.0,4.75
1923,0.0,0.0,4207.0,4.0,5.0,43.0,,,,,0.0,509.0,17450.0,18000.0,1200.0,b'LOAN',60.0,18775.7,104.0,2583.33,1.0,4.75
1924,0.0,1.0,4215.0,4.0,9.0,69.0,2.0,1.0,2939.0,3800.0,77.0,631.0,4300.0,5100.0,0.0,b'LOAN',36.0,4431.84,87.0,1600.0,1.0,1.0
1925,0.0,1.0,4219.0,0.0,1.0,5.0,,,,,0.0,,18926.0,18975.0,300.0,b'LOAN',72.0,18261.69,98.0,1100.0,0.0,1.0
1926,0.0,0.0,4220.0,10.0,35.0,292.0,,7.0,4637.0,18580.0,25.0,607.0,6886.97,5300.0,1006.97,b'LOAN',36.0,5735.01,111.0,4000.0,1.0,4.75
1927,0.0,1.0,4222.0,10.0,19.0,114.0,5.0,3.0,2125.0,2657.0,80.0,690.0,9927.0,10225.0,0.0,b'LOAN',60.0,10062.9,98.0,5500.0,1.0,1.0
1928,0.0,0.0,4224.0,1.0,9.0,150.0,3.0,1.0,3021.0,8600.0,35.0,728.0,11185.0,10500.0,785.0,b'LOAN',48.0,10544.81,100.0,2500.0,1.0,4.75
1929,1.0,0.0,4229.0,6.0,20.0,280.0,6.0,5.0,3455.0,8678.0,40.0,667.0,18090.0,17000.0,1000.0,b'LOAN',60.0,21646.62,127.0,5300.0,1.0,4.75
1930,0.0,0.0,4230.0,2.0,11.0,377.0,4.0,2.0,453.0,8137.0,6.0,688.0,14281.89,13500.0,406.89,b'LOAN',66.0,14237.5,105.0,800.0,1.0,4.75
1931,0.0,0.0,4235.0,5.0,16.0,278.0,3.0,2.0,125.0,3942.0,3.0,698.0,15126.07,15891.0,0.0,b'LEASE',48.0,15126.07,95.0,0.0,0.0,4.75
1932,0.0,0.0,4237.0,0.0,15.0,122.0,5.0,4.0,1954.0,5550.0,35.0,749.0,47622.0,39590.0,0.0,b'LOAN',72.0,48375.24,122.0,6000.0,0.0,4.75
1933,0.0,0.0,4238.0,0.0,11.0,40.0,3.0,2.0,2684.0,15960.0,17.0,705.0,6000.0,6000.0,500.0,b'LOAN',48.0,5767.25,96.0,2000.0,1.0,4.75
1934,0.0,0.0,4240.0,2.0,3.0,31.0,,,9998.0,9998.0,100.0,,5320.0,5200.0,1000.0,b'LOAN',36.0,5774.01,111.0,1291.67,1.0,4.75
1935,0.0,0.0,4241.0,0.0,4.0,136.0,,4.0,7959.0,8500.0,94.0,659.0,5400.0,4715.0,700.0,b'LOAN',42.0,4856.68,103.0,1621.0,1.0,4.75
1936,0.0,0.0,4242.0,3.0,7.0,141.0,,,9998.0,0.0,0.0,647.0,19150.0,20200.0,0.0,b'LOAN',60.0,19181.95,95.0,4150.0,1.0,4.75
1937,0.0,0.0,4243.0,1.0,32.0,163.0,4.0,1.0,1222.0,17600.0,7.0,717.0,23295.0,20000.0,1000.0,b'LOAN',60.0,22294.48,111.0,5416.67,1.0,4.75
1938,0.0,0.0,4245.0,1.0,15.0,140.0,3.0,2.0,79.0,5800.0,1.0,710.0,4799.0,0.0,0.0,b'LOAN',48.0,4799.0,100.0,4166.0,0.0,4.75
1939,0.0,0.0,4247.0,9.0,12.0,136.0,,0.0,0.0,300.0,0.0,648.0,10600.0,10500.0,500.0,b'LOAN',60.0,11499.0,110.0,1450.0,1.0,4.75
1940,0.0,1.0,4250.0,10.0,23.0,107.0,11.0,1.0,647.0,700.0,92.0,608.0,15894.0,16000.0,2000.0,b'LOAN',60.0,15452.7,97.0,1650.0,1.0,1.0
1941,0.0,0.0,4252.0,2.0,8.0,125.0,5.0,3.0,484.0,3305.0,15.0,652.0,14834.0,15200.0,0.0,b'LOAN',60.0,16100.960000000001,106.0,5000.0,1.0,4.75
1942,0.0,0.0,4253.0,3.0,17.0,173.0,6.0,3.0,3550.0,12266.0,29.0,675.0,22938.0,24841.0,1310.0,b'LEASE',48.0,24798.29,100.0,4166.67,0.0,4.75
1943,0.0,0.0,4255.0,0.0,11.0,61.0,5.0,2.0,1977.0,3000.0,66.0,759.0,19200.0,14275.0,4000.0,b'LOAN',60.0,15136.1,106.0,7500.0,1.0,4.75
1944,0.0,0.0,4257.0,2.0,9.0,127.0,,2.0,5050.0,6600.0,77.0,701.0,11721.4,11600.0,0.0,b'LOAN',60.0,12471.4,108.0,2116.67,1.0,4.75
1945,1.0,0.0,4258.0,9.0,17.0,184.0,3.0,1.0,6829.0,1100.0,100.0,579.0,26638.0,29610.0,0.0,b'LEASE',60.0,27538.0,93.0,3500.0,0.0,4.75
1946,0.0,0.0,4259.0,8.0,33.0,99.0,5.0,3.0,281.0,7405.0,4.0,617.0,14567.95,15965.0,0.0,b'LEASE',60.0,14967.95,94.0,4533.33,0.0,4.75
1947,0.0,1.0,4260.0,0.0,34.0,200.0,13.0,4.0,4053.0,22600.0,18.0,696.0,19581.56,19000.0,0.0,b'LOAN',66.0,19719.52,104.0,3750.0,1.0,1.0
1948,0.0,1.0,4262.0,0.0,37.0,167.0,6.0,4.0,37218.0,61113.0,61.0,692.0,30252.0,34995.0,15527.0,b'LOAN',60.0,14950.5,43.0,6884.0,0.0,1.0
1949,0.0,0.0,4264.0,1.0,17.0,240.0,6.0,4.0,23272.0,39000.0,60.0,680.0,19491.0,17175.0,991.0,b'LOAN',66.0,21395.3,125.0,2750.0,1.0,4.75
1950,0.0,0.0,4267.0,0.0,3.0,34.0,,1.0,656.0,2400.0,27.0,720.0,20215.15,19470.0,500.0,b'LOAN',60.0,19780.15,102.0,2000.0,1.0,4.75
1951,0.0,0.0,4268.0,2.0,8.0,151.0,1.0,0.0,0.0,2869.0,0.0,720.0,28540.0,30059.0,0.0,b'LEASE',36.0,29459.0,98.0,4303.0,0.0,4.75
1952,0.0,0.0,4270.0,0.0,2.0,27.0,2.0,1.0,14.0,1500.0,1.0,723.0,17773.45,21000.0,0.0,b'LOAN',72.0,15641.45,85.0,3900.0,1.0,4.75
1953,0.0,0.0,4271.0,0.0,2.0,44.0,,0.0,0.0,100.0,0.0,723.0,18557.0,21725.0,2000.0,b'LOAN',54.0,16692.23,77.0,166.67000000000002,1.0,4.75
1954,0.0,0.0,4272.0,0.0,1.0,8.0,,,,,0.0,646.0,11485.0,12000.0,0.0,b'LOAN',60.0,11610.0,97.0,6000.0,1.0,4.75
1955,0.0,1.0,4273.0,7.0,23.0,193.0,5.0,3.0,7553.0,6370.0,100.0,587.0,15417.0,14500.0,2612.0,b'LOAN',60.0,12940.0,89.0,1326.3600000000001,1.0,1.0
1956,0.0,0.0,4275.0,1.0,56.0,235.0,11.0,5.0,8047.0,26400.0,30.0,693.0,0.0,35025.0,0.0,b'LEASE',63.0,36583.37,104.0,8250.0,1.0,4.75
1957,0.0,0.0,4278.0,1.0,20.0,135.0,4.0,1.0,22.0,13100.0,0.0,679.0,21900.0,20000.0,1500.0,b'LOAN',60.0,18202.4,102.0,6200.0,1.0,4.75
1958,0.0,1.0,4279.0,0.0,5.0,16.0,2.0,1.0,3857.0,500.0,100.0,640.0,12095.0,11600.0,1095.0,b'LOAN',60.0,12978.210000000001,112.0,2166.67,1.0,1.0
1959,0.0,0.0,4280.0,2.0,26.0,153.0,9.0,4.0,8067.0,40548.0,20.0,680.0,40855.39,38125.0,500.0,b'LOAN',66.0,41829.94,110.0,6000.0,0.0,4.75
1960,0.0,1.0,4282.0,0.0,7.0,157.0,,5.0,13588.0,14378.0,95.0,,41277.0,39380.0,5000.0,b'LOAN',66.0,38265.0,97.0,2659.0,1.0,1.0
1961,0.0,1.0,4283.0,5.0,15.0,214.0,5.0,3.0,4032.0,4905.0,82.0,582.0,13050.0,12864.0,1500.0,b'LEASE',60.0,14008.0,109.0,1600.0,0.0,1.0
1962,0.0,0.0,4284.0,0.0,20.0,184.0,,4.0,26526.0,45000.0,59.0,732.0,12366.0,15000.0,0.0,b'LOAN',48.0,12449.11,83.0,7033.33,0.0,4.75
1963,0.0,0.0,4285.0,0.0,17.0,145.0,5.0,2.0,2513.0,19100.0,13.0,761.0,5350.0,0.0,0.0,b'LOAN',60.0,6420.87,120.0,4500.0,0.0,4.75
1964,0.0,1.0,4286.0,1.0,20.0,163.0,5.0,2.0,9656.0,18840.0,51.0,687.0,23337.75,23000.0,2500.0,b'LOAN',48.0,19354.75,84.0,4583.33,0.0,1.0
1965,0.0,0.0,4288.0,1.0,19.0,166.0,5.0,4.0,14768.0,10660.0,100.0,698.0,22494.0,22900.0,4600.0,b'LOAN',60.0,17943.15,78.0,2916.67,1.0,4.75
1966,0.0,0.0,4291.0,0.0,23.0,153.0,7.0,2.0,180.0,27767.0,1.0,752.0,8700.0,7225.0,0.0,b'LOAN',48.0,8924.03,124.0,2500.0,1.0,4.75
1967,0.0,0.0,4292.0,0.0,8.0,369.0,3.0,0.0,0.0,10500.0,0.0,790.0,14900.0,14050.0,0.0,b'LOAN',66.0,16276.76,116.0,1000.0,1.0,4.75
1968,0.0,0.0,4293.0,2.0,16.0,350.0,2.0,1.0,1523.0,26300.0,6.0,781.0,25382.7,23436.0,0.0,b'LOAN',72.0,28918.47,123.0,4125.0,0.0,4.75
1969,0.0,0.0,4294.0,2.0,25.0,142.0,2.0,1.0,7289.0,21267.0,34.0,675.0,25352.0,27860.0,6200.0,b'LOAN',60.0,20248.66,73.0,7333.33,0.0,4.75
1970,0.0,0.0,4295.0,0.0,18.0,202.0,4.0,3.0,4112.0,30700.0,13.0,718.0,41267.0,38750.0,2000.0,b'LOAN',60.0,39402.75,102.0,8333.33,1.0,4.75
1971,1.0,0.0,4296.0,2.0,12.0,479.0,3.0,1.0,2683.0,2500.0,100.0,675.0,14871.0,16145.0,0.0,b'LEASE',60.0,14871.0,92.0,2935.0,0.0,4.75
1972,0.0,0.0,4297.0,0.0,7.0,40.0,11.0,6.0,4249.0,5450.0,78.0,662.0,8300.0,7900.0,0.0,b'LOAN',60.0,8519.75,108.0,1126.66,1.0,4.75
1973,0.0,1.0,4299.0,7.0,15.0,348.0,,2.0,4870.0,7394.0,66.0,616.0,7850.0,8700.0,0.0,b'LOAN',60.0,7976.0,92.0,4000.0,1.0,1.0
1974,0.0,0.0,4300.0,0.0,21.0,180.0,4.0,3.0,1502.0,29595.0,5.0,764.0,26100.0,26000.0,0.0,b'LEASE',36.0,26367.66,101.0,8000.0,1.0,4.75
1975,0.0,0.0,4303.0,0.0,28.0,401.0,4.0,2.0,3653.0,35064.0,10.0,807.0,23980.0,26605.0,9054.0,b'LOAN',48.0,15188.11,57.0,6250.0,1.0,4.75
1976,0.0,0.0,4305.0,0.0,10.0,175.0,,,,,0.0,734.0,16624.0,12525.0,4800.0,b'LOAN',60.0,11909.75,95.0,2350.0,1.0,4.75
1977,0.0,0.0,4306.0,1.0,6.0,78.0,4.0,2.0,917.0,337.0,100.0,686.0,26110.0,23500.0,1000.0,b'LEASE',60.0,25110.0,107.0,8066.67,1.0,4.75
1978,0.0,0.0,4307.0,0.0,2.0,8.0,,,,,0.0,755.0,27336.0,25000.0,1000.0,b'LOAN',72.0,26604.920000000002,106.0,3740.0,1.0,4.75
1979,0.0,0.0,4313.0,0.0,13.0,116.0,5.0,2.0,748.0,15500.0,5.0,781.0,27710.0,27215.0,1562.0,b'LOAN',48.0,26644.34,98.0,4375.0,0.0,4.75
1980,0.0,0.0,4315.0,4.0,11.0,168.0,3.0,2.0,2496.0,2718.0,92.0,607.0,23712.100000000002,23057.0,2965.6,b'LEASE',60.0,19146.5,90.0,0.0,0.0,4.75
1981,0.0,0.0,4317.0,0.0,22.0,149.0,5.0,3.0,8977.0,24285.0,37.0,716.0,7569.860000000001,8599.0,0.0,b'LOAN',60.0,9403.86,109.0,5800.0,0.0,4.75
1982,0.0,0.0,4318.0,2.0,24.0,166.0,7.0,4.0,5981.0,35326.0,17.0,717.0,24970.0,22046.0,1.0,b'LEASE',60.0,24969.0,113.0,2000.0,0.0,4.75
1983,0.0,0.0,4319.0,1.0,24.0,89.0,1.0,0.0,0.0,33200.0,0.0,695.0,7500.0,0.0,500.0,b'LOAN',60.0,7000.0,93.0,8800.0,0.0,4.75
1984,0.0,0.0,4321.0,0.0,24.0,202.0,10.0,6.0,13340.0,32802.0,41.0,690.0,36628.0,36585.0,1500.0,b'LEASE',60.0,34332.25,96.0,7083.33,0.0,4.75
1985,0.0,0.0,4322.0,1.0,14.0,194.0,6.0,4.0,2390.0,28976.0,8.0,771.0,15900.0,16710.0,3000.0,b'LOAN',60.0,12448.65,77.0,2333.33,0.0,4.75
1986,0.0,0.0,4323.0,0.0,13.0,480.0,4.0,3.0,895.0,27341.0,3.0,790.0,9606.0,6700.0,1000.0,b'LOAN',42.0,8741.95,130.0,11700.0,1.0,4.75
1987,0.0,0.0,4326.0,1.0,12.0,406.0,2.0,1.0,916.0,6541.0,14.0,790.0,20216.0,20300.0,3000.0,b'LEASE',36.0,18761.0,92.0,7175.0,1.0,4.75
1988,0.0,0.0,4327.0,0.0,11.0,85.0,2.0,0.0,0.0,338.0,0.0,759.0,21363.0,16000.0,1018.7,b'LOAN',60.0,20469.3,128.0,850.0,1.0,4.75
1989,0.0,1.0,4330.0,,,,,,,,0.0,,18313.0,17425.0,2500.0,b'LOAN',66.0,16898.25,97.0,2200.0,1.0,1.0
1990,0.0,0.0,4332.0,5.0,22.0,412.0,6.0,4.0,20112.0,30500.0,66.0,699.0,50485.0,50485.0,0.0,b'LEASE',48.0,51699.25,102.0,20833.33,0.0,4.75
1991,0.0,0.0,4333.0,3.0,23.0,444.0,7.0,6.0,9224.0,60830.0,15.0,641.0,14600.0,15475.0,0.0,b'LEASE',36.0,15771.0,102.0,2950.33,1.0,4.75
1992,0.0,0.0,4334.0,0.0,11.0,23.0,5.0,4.0,3485.0,7925.0,44.0,634.0,21300.0,20108.0,708.0,b'LOAN',60.0,20245.03,102.0,2408.0,0.0,4.75
1993,0.0,1.0,4335.0,12.0,17.0,100.0,3.0,2.0,1691.0,1722.0,98.0,632.0,16073.68,15550.0,1200.0,b'LOAN',60.0,14420.86,96.0,1205.0,1.0,1.0
1994,0.0,0.0,4336.0,0.0,27.0,276.0,6.0,4.0,9062.0,24700.0,37.0,735.0,14000.0,12900.0,2500.0,b'LOAN',60.0,12310.61,95.0,3250.0,1.0,4.75
1995,0.0,1.0,4339.0,2.0,5.0,51.0,,,,,0.0,662.0,12214.0,17500.0,1300.0,b'LOAN',60.0,17167.7,98.0,3975.0,1.0,1.0
1996,0.0,0.0,4340.0,0.0,25.0,226.0,9.0,6.0,19100.0,54406.0,35.0,765.0,33697.5,37450.0,0.0,b'LEASE',48.0,33697.5,90.0,5000.0,0.0,4.75
1997,0.0,0.0,4341.0,0.0,12.0,149.0,,0.0,0.0,7600.0,0.0,783.0,10454.0,8000.0,2500.0,b'LOAN',60.0,8039.24,100.0,3291.67,1.0,4.75
1998,0.0,0.0,4342.0,0.0,3.0,55.0,2.0,1.0,565.0,5600.0,10.0,757.0,6850.0,7099.0,1500.0,b'LOAN',36.0,5349.99,75.0,3900.0,0.0,4.75
1999,0.0,0.0,4343.0,0.0,26.0,335.0,7.0,4.0,3275.0,18200.0,18.0,711.0,9895.0,10000.0,0.0,b'LOAN',54.0,8553.7,86.0,3500.0,1.0,4.75
2000,0.0,0.0,4347.0,0.0,33.0,215.0,4.0,2.0,2681.0,37031.0,7.0,794.0,32000.0,33655.0,0.0,b'LEASE',36.0,31237.52,95.0,6666.67,0.0,4.75
2001,0.0,0.0,4350.0,0.0,35.0,332.0,8.0,5.0,23269.0,39207.0,59.0,714.0,90000.0,89765.0,1000.0,b'LEASE',36.0,86427.5,99.0,11000.0,0.0,4.75
2002,0.0,1.0,4351.0,,,,,,,,0.0,,15000.0,15000.0,0.0,b'LOAN',60.0,16345.0,109.0,2083.33,1.0,1.0
2003,1.0,0.0,4352.0,6.0,21.0,69.0,7.0,4.0,4283.0,7697.0,56.0,709.0,35346.5,30475.0,727.69,b'LEASE',36.0,34186.39,114.0,13000.0,0.0,4.75
2004,0.0,1.0,4353.0,0.0,39.0,177.0,4.0,1.0,2933.0,49520.0,6.0,746.0,12784.0,12759.0,0.0,b'LOAN',72.0,12072.95,100.0,4600.0,0.0,1.0
2005,0.0,0.0,4355.0,0.0,24.0,88.0,12.0,9.0,19741.0,24720.0,80.0,567.0,8595.0,8575.0,500.0,b'LOAN',54.0,8230.93,96.0,3667.0,1.0,4.75
2006,1.0,1.0,4356.0,6.0,7.0,160.0,,,,,0.0,629.0,17250.0,17460.0,3750.0,b'LOAN',60.0,16476.99,94.0,5733.33,0.0,1.0
2007,0.0,0.0,4357.0,0.0,2.0,20.0,,2.0,397.0,470.0,84.0,701.0,8823.14,9225.0,0.0,b'LOAN',60.0,10222.14,111.0,1566.0,1.0,4.75
2008,0.0,0.0,4359.0,0.0,11.0,234.0,1.0,0.0,0.0,3900.0,0.0,777.0,18500.0,0.0,6500.0,b'LOAN',60.0,12000.0,65.0,2083.33,0.0,4.75
2009,0.0,0.0,4362.0,,,,,,,,0.0,,14906.78,13975.0,2000.0,b'LOAN',60.0,13058.78,93.0,1000.0,1.0,4.75
2010,0.0,0.0,4364.0,1.0,32.0,314.0,5.0,2.0,2753.0,28001.0,10.0,783.0,7100.0,8099.0,500.0,b'LOAN',60.0,7886.91,97.0,8000.0,0.0,4.75
2011,0.0,1.0,4369.0,8.0,14.0,35.0,5.0,2.0,1320.0,300.0,100.0,609.0,5600.0,5850.0,0.0,b'LOAN',36.0,8059.92,138.0,2200.0,1.0,1.0
2012,0.0,1.0,4370.0,2.0,23.0,87.0,10.0,4.0,9129.0,10600.0,86.0,633.0,23256.170000000002,22900.0,500.0,b'LEASE',48.0,23640.68,103.0,1805.0,1.0,1.0
2013,0.0,0.0,4372.0,0.0,35.0,141.0,6.0,5.0,11494.0,30865.0,37.0,714.0,12500.0,14000.0,0.0,b'LOAN',60.0,14183.0,101.0,2100.0,1.0,4.75
2014,1.0,0.0,4373.0,1.0,10.0,242.0,4.0,1.0,716.0,3000.0,24.0,728.0,30035.0,35535.0,0.0,b'LEASE',60.0,30035.0,85.0,4416.67,0.0,4.75
2015,0.0,1.0,4375.0,0.0,33.0,80.0,10.0,4.0,5529.0,5243.0,100.0,671.0,15956.75,16550.0,0.0,b'LOAN',60.0,16091.76,97.0,10000.0,1.0,1.0
2016,0.0,0.0,4376.0,6.0,14.0,89.0,,,9998.0,9998.0,100.0,696.0,26100.0,25870.0,0.0,b'LEASE',60.0,26202.21,101.0,3600.0,0.0,4.75
2017,0.0,1.0,4379.0,2.0,11.0,63.0,5.0,4.0,1461.0,1935.0,76.0,628.0,17520.0,18350.0,0.0,b'LEASE',42.0,17520.0,95.0,1839.63,1.0,1.0
2018,0.0,0.0,4382.0,1.0,4.0,136.0,,1.0,250.0,400.0,63.0,630.0,11580.9,9950.0,1650.0,b'LOAN',54.0,13438.69,135.0,1407.0,1.0,4.75
2019,0.0,0.0,4385.0,0.0,4.0,25.0,4.0,3.0,3417.0,5400.0,63.0,633.0,26100.0,25004.0,4600.0,b'LOAN',72.0,21986.0,88.0,3500.0,0.0,4.75
2020,0.0,0.0,4386.0,0.0,22.0,107.0,5.0,2.0,692.0,6000.0,12.0,726.0,19000.0,15585.0,1500.0,b'LOAN',66.0,17685.7,113.0,1833.33,0.0,4.75
2021,0.0,0.0,4392.0,0.0,27.0,126.0,4.0,2.0,2916.0,7800.0,37.0,773.0,6135.02,0.0,0.0,b'LOAN',60.0,6135.02,100.0,2666.67,0.0,4.75
2022,0.0,0.0,4393.0,0.0,28.0,232.0,,1.0,4888.0,20700.0,24.0,771.0,22396.0,22690.0,4396.0,b'LOAN',48.0,18000.0,79.0,4583.33,0.0,4.75
2023,0.0,0.0,4394.0,4.0,35.0,318.0,14.0,10.0,19370.0,30000.0,65.0,658.0,31279.0,29500.0,2058.0,b'LOAN',66.0,32941.4,112.0,0.0,0.0,4.75
2024,0.0,0.0,4395.0,0.0,9.0,95.0,3.0,1.0,360.0,3910.0,9.0,774.0,25537.0,21000.0,0.0,b'LEASE',36.0,26307.23,125.0,2600.0,1.0,4.75
2025,0.0,0.0,4396.0,1.0,31.0,183.0,10.0,3.0,3184.0,70000.0,5.0,610.0,22581.52,24506.0,0.0,b'LEASE',60.0,22581.52,92.0,2708.33,0.0,4.75
2026,0.0,0.0,4399.0,1.0,5.0,53.0,3.0,2.0,290.0,521.0,56.0,693.0,25100.0,25325.0,0.0,b'LEASE',48.0,25645.0,101.0,6208.33,1.0,4.75
2027,0.0,0.0,4400.0,0.0,10.0,114.0,5.0,1.0,1789.0,3582.0,50.0,813.0,20957.0,16100.0,0.0,b'LOAN',72.0,22135.5,137.0,2916.67,1.0,4.75
2028,0.0,0.0,4401.0,0.0,4.0,17.0,,1.0,2638.0,4300.0,61.0,695.0,5971.0,5550.0,0.0,b'LOAN',18.0,3970.4,108.0,3333.33,1.0,4.75
2029,0.0,0.0,4402.0,0.0,22.0,134.0,,8.0,11769.0,18500.0,64.0,679.0,6271.5,5900.0,1271.0,b'LOAN',48.0,5095.5,86.0,772.0,1.0,4.75
2030,0.0,1.0,4403.0,2.0,24.0,145.0,7.0,3.0,9470.0,10970.0,86.0,689.0,10752.0,11625.0,0.0,b'LOAN',54.0,11842.45,102.0,3850.0,1.0,1.0
2031,0.0,0.0,4404.0,0.0,28.0,266.0,3.0,2.0,13901.0,43300.0,32.0,716.0,21447.0,21000.0,1000.0,b'LOAN',60.0,20447.05,97.0,6666.67,1.0,4.75
2032,0.0,0.0,4406.0,0.0,13.0,322.0,6.0,4.0,2608.0,29710.0,9.0,784.0,33997.54,28365.0,0.0,b'LEASE',60.0,34542.54,122.0,3333.33,0.0,4.75
2033,1.0,0.0,4407.0,14.0,23.0,104.0,,4.0,1575.0,2603.0,61.0,620.0,10133.0,12125.0,0.0,b'LOAN',54.0,10256.7,85.0,2333.33,1.0,4.75
2034,0.0,0.0,4408.0,7.0,28.0,124.0,,,9998.0,9998.0,100.0,622.0,13900.0,11900.0,2000.0,b'LOAN',60.0,14170.65,119.0,2091.0,1.0,4.75
2035,0.0,0.0,4410.0,10.0,19.0,313.0,5.0,4.0,2125.0,25005.0,8.0,658.0,22000.0,22200.0,0.0,b'LOAN',66.0,22560.0,102.0,3900.0,1.0,4.75
2036,0.0,0.0,4412.0,0.0,29.0,297.0,12.0,6.0,19482.0,42433.0,46.0,729.0,7399.0,0.0,0.0,b'LOAN',66.0,9172.64,124.0,9000.0,0.0,4.75
2037,0.0,1.0,4416.0,4.0,9.0,369.0,2.0,1.0,451.0,459.0,98.0,612.0,18420.0,15000.0,750.0,b'LOAN',60.0,15248.98,102.0,2886.0,1.0,1.0
2038,0.0,0.0,4421.0,0.0,7.0,250.0,,1.0,144.0,218.0,66.0,758.0,8627.4,7725.0,1200.0,b'LOAN',48.0,9924.550000000001,128.0,2667.0,1.0,4.75
2039,0.0,0.0,4422.0,0.0,32.0,196.0,7.0,5.0,2922.0,30256.0,10.0,764.0,7186.0,0.0,0.0,b'LOAN',60.0,7186.0,100.0,7500.0,0.0,4.75
2040,0.0,1.0,4423.0,14.0,22.0,161.0,3.0,2.0,2501.0,398.0,100.0,642.0,36298.0,39470.0,542.25,b'LEASE',36.0,35755.75,91.0,3975.0,0.0,1.0
2041,1.0,1.0,4426.0,17.0,17.0,33.0,,,,,0.0,631.0,7453.0,7500.0,0.0,b'LOAN',54.0,9421.210000000001,126.0,3140.0,1.0,1.0
2042,0.0,0.0,4429.0,0.0,17.0,137.0,5.0,2.0,10852.0,52685.0,21.0,754.0,20846.0,18930.0,0.0,b'LEASE',60.0,21741.0,115.0,4166.67,0.0,4.75
2043,0.0,0.0,4430.0,0.0,26.0,366.0,6.0,1.0,142.0,17200.0,1.0,808.0,13814.0,12975.0,500.0,b'LOAN',60.0,14818.800000000001,114.0,5083.33,1.0,4.75
2044,0.0,0.0,4431.0,9.0,10.0,157.0,0.0,0.0,0.0,300.0,0.0,560.0,11900.0,12250.0,1625.0,b'LOAN',60.0,13158.27,107.0,1982.0800000000002,1.0,4.75
2045,0.0,1.0,4432.0,3.0,20.0,175.0,6.0,4.0,22821.0,17185.0,100.0,647.0,3550.0,0.0,0.0,b'LOAN',36.0,3550.0,100.0,4100.0,0.0,1.0
2046,0.0,0.0,4433.0,1.0,14.0,106.0,,5.0,2449.0,44232.0,6.0,653.0,8712.0,9625.0,500.0,b'LEASE',60.0,9607.880000000001,100.0,1800.0,1.0,4.75
2047,0.0,0.0,4435.0,2.0,10.0,132.0,,,9998.0,9998.0,100.0,710.0,14350.0,13300.0,750.0,b'LOAN',66.0,15258.07,115.0,5250.0,1.0,4.75
2048,1.0,0.0,4436.0,1.0,2.0,6.0,,1.0,477.0,500.0,95.0,665.0,9900.0,9075.0,1400.0,b'LOAN',60.0,9598.550000000001,106.0,5083.33,1.0,4.75
2049,0.0,0.0,4438.0,0.0,26.0,426.0,7.0,5.0,1368.0,50645.0,3.0,790.0,22862.65,24965.0,2039.72,b'LEASE',36.0,20822.93,83.0,0.0,0.0,4.75
2050,0.0,0.0,4440.0,7.0,12.0,57.0,,,,,0.0,678.0,22000.0,22000.0,0.0,b'LEASE',39.0,21536.99,100.0,5000.0,1.0,4.75
2051,0.0,0.0,4441.0,0.0,14.0,224.0,5.0,3.0,11670.0,17290.0,67.0,711.0,39000.0,39813.0,0.0,b'LEASE',48.0,38900.0,98.0,3000.0,0.0,4.75
